UGC 1117  0.18 0.00  40.1  0.5  30   3 24 a
UGC 1117  0.18 0.00  41.6  0.4  33   3 24 r
UGC 1117  0.18 0.00  41.8  0.4  35   4 24 a
UGC 1117  0.19 0.00  43.2  0.5  29   2 24 r
UGC 1117  0.19 0.00  43.2  0.5  37   2 24 a
UGC 1117  0.20 0.00  44.9  0.6  36   2 24 r
UGC 1117  0.20 0.00  45.0  0.4  36   2 24 a
UGC 1117  0.20 0.00  46.5  0.4  39   2 24 r
UGC 1117  0.20 0.00  46.6  0.6  30   2 24 a
UGC 1117  0.21 0.00  48.1  0.6  41   2 24 r
UGC 1117  0.21 0.00  48.1  0.6  36   2 24 a
UGC 1117  0.22 0.00  49.4  0.3  46   3 24 r
UGC 1117  0.22 0.00  50.4  0.7  34   3 24 a
UGC 1117  0.22 0.00  50.6  0.3  46   4 24 r
UGC 1117  0.23 0.00  51.8  0.4  50   3 24 r
UGC 1117  0.23 0.00  52.9  0.7  42   2 24 a
UGC 1117  0.23 0.00  53.1  0.4  43   2 24 r
UGC 1117  0.24 0.00  54.2  0.3  47   3 24 r
UGC 1117  0.24 0.00  55.2  0.3  53   2 24 r
UGC 1117  0.24 0.00  55.2  0.7  48   3 24 a
UGC 1117  0.25 0.00  56.2  0.3  52   3 24 r
UGC 1117  0.25 0.00  57.0  0.1  49   3 24 r
UGC 1117  0.25 0.00  57.9  0.3  53   3 24 r
UGC 1117  0.25 0.00  58.1  0.9  49   3 24 a
UGC 1117  0.26 0.00  58.7  0.3  47   3 24 r
UGC 1117  0.26 0.00  59.6  0.3  50   2 24 r
UGC 1117  0.26 0.00  60.4  0.2  46   3 24 r
UGC 1117  0.27 0.00  61.2  0.2  49   3 24 r
UGC 1117  0.27 0.00  61.2  1.0  44   2 24 a
UGC 1117  0.27 0.00  62.0  0.3  51   2 24 r
UGC 1117  0.27 0.00  62.8  0.2  56   4 24 r
UGC 1117  0.28 0.00  63.5  0.2  46   3 24 r
UGC 1117  0.28 0.00  64.3  0.3  53   3 24 r
UGC 1117  0.28 0.00  64.5  0.8  50   3 24 a
UGC 1117  0.28 0.00  65.3  0.3  46   2 24 r
UGC 1117  0.29 0.00  66.2  0.2  54   3 24 r
UGC 1117  0.29 0.00  67.0  0.3  50   3 24 r
UGC 1117  0.29 0.00  67.5  1.0  50   2 24 a
UGC 1117  0.30 0.00  67.9  0.3  52   3 24 r
UGC 1117  0.30 0.00  68.7  0.3  51   4 24 r
UGC 1117  0.30 0.00  69.6  0.2  50   3 24 r
UGC 1117  0.31 0.00  70.2  0.2  53   2 24 r
UGC 1117  0.31 0.00  70.9  0.2  44   3 24 r
UGC 1117  0.31 0.00  71.1  0.9  48   1 24 a
UGC 1117  0.31 0.00  71.5  0.2  49   3 24 r
UGC 1117  0.31 0.00  72.1  0.2  45   2 24 r
UGC 1117  0.32 0.00  72.7  0.1  50   3 24 r
UGC 1117  0.32 0.00  73.1  0.1  45   2 24 r
UGC 1117  0.32 0.00  73.6  0.1  50   2 24 r
UGC 1117  0.32 0.00  73.8  0.6  45   2 24 a
UGC 1117  0.32 0.00  74.1  0.2  46   2 24 r
UGC 1117  0.33 0.00  74.6  0.1  47   3 24 r
UGC 1117  0.33 0.00  75.1  0.1  51   3 24 r
UGC 1117  0.33 0.00  75.6  0.4  46   1 24 a
UGC 1117  0.33 0.00  75.6  0.1  48   3 24 r
