Name,Type,Rad,g_obs,g_bar,locked,Vobs
UGC 05931,SABcd pec,1.8733333333333333,1.0256893455755681e-10,7.105738075845896e-11,0.03192704258944811,77.0
UGC 05931,SABcd pec,2.2550000000000003,1.0505945366146637e-10,6.446810943854111e-11,0.02428622316010481,85.5
UGC 05931,SABcd pec,2.6933333333333334,1.2931163929634838e-10,5.6901704415053324e-11,0.01928823642789354,103.66666666666667
UGC 05931,SABcd pec,3.23,1.269848696038088e-10,4.8260938233071025e-11,0.015812378550637003,112.5
UGC 05931,SABcd pec,3.49,1.1032578434925072e-10,4.4432858103771576e-11,0.01471102401928353,109.0
UGC 05931,SABcd pec,4.25,5.50932479205542e-11,3.4731613618398804e-11,0.012690980803342624,85.0
UGC 05931,SABcd pec,5.5,9.354656727130679e-11,2.3211314341729726e-11,0.011338951459628157,126.0
UGC 05931,SABcd pec,6.81,1.0143972295711614e-10,1.5570568636744842e-11,0.011025525832466566,146.0
UGC 05931,SABcd pec,8.44,1.0077134084381271e-10,9.959849300675295e-12,0.01122174375962734,162.0
UGC 05982,SABc,0.33,1.1034362453392995e-09,6.810034522900763e-10,0.9185888712478063,106.0
UGC 05982,SABc,0.8230000000000001,4.992595725860951e-10,2.15811995341345e-10,0.602361764592159,112.6
UGC 05982,SABc,1.2833333333333334,5.293145016481239e-10,1.5326053242291764e-10,0.36746068590830344,144.77777777777777
UGC 05982,SABc,1.7513333333333334,4.5922504586325264e-10,1.3085719995698166e-10,0.23542706088666915,157.53333333333333
UGC 05982,SABc,2.3181395348837213,3.199392863029613e-10,1.1564439962675355e-10,0.15339886599333713,151.27906976744185
UGC 05982,SABc,2.72,2.627443936972408e-10,1.0714545296101992e-10,0.12060266156707068,148.5
UGC 05982,SABc,3.2399999999999998,2.625031224449936e-10,9.721840239320926e-11,0.09385982877235921,162.0
UGC 05982,SABc,3.765,2.400586815493065e-10,8.795873587569366e-11,0.07690419763990894,167.0
UGC 05982,SABc,4.276666666666666,2.338421385497776e-10,7.957399619180138e-11,0.0659191268659875,175.66666666666666
UGC 05982,SABc,4.95,2.1212373530908568e-10,6.950829728561237e-11,0.0563522404127823,180.0
UGC 05982,SABc,5.11,2.2177458115964775e-10,6.728050754425897e-11,0.05463267096586362,187.0
UGC 05982,SABc,5.8999999999999995,2.067287615890307e-10,5.719675166296708e-11,0.04821580521983284,194.0
UGC 05982,SABc,6.480000000000001,1.6932071546825368e-10,5.073047279709452e-11,0.045068992929498,184.0
UGC 05982,SABc,7.53,1.5700779449962796e-10,4.086220790042972e-11,0.04143954969444232,191.0
UGC 05982,SABc,8.31,1.437642451577341e-10,3.487889229614869e-11,0.03986326905558858,192.0
UGC 05982,SABc,8.99,1.274105708633166e-10,3.046089525570642e-11,0.039001484568580526,188.0
UGC 05982,SABc,10.07,1.2744597878975798e-10,2.4720506049809557e-11,0.038302910315344586,199.0
UGC 06118,SABab,0.24411764705882355,1.5986115389932335e-09,4.875280323726923e-09,0.9422516850879894,109.73529411764706
UGC 06118,SABab,0.4941379310344827,1.0654854512657365e-09,2.190188312395772e-09,0.8215692460947919,127.45977011494253
UGC 06118,SABab,0.7599999999999999,7.169560860497233e-10,1.2374813552835715e-09,0.6417623705175252,129.66666666666666
UGC 06118,SABab,1.155,3.973391819724818e-10,8.066529515078199e-10,0.42692398199595694,119.0
UGC 06118,SABab,1.45,2.4173978479055343e-10,6.708526579649171e-10,0.32571602838629415,104.0
UGC 06118,SABab,1.7166666666666666,1.9769592702319868e-10,5.89977994412088e-10,0.2642375422333016,102.33333333333333
UGC 06118,SABab,2.033333333333333,1.9402350804962518e-10,5.174079401772741e-10,0.21475932649040416,110.33333333333333
UGC 06118,SABab,2.33,1.7917823605770245e-10,4.6210770115811356e-10,0.18312483009222896,113.5
UGC 06118,SABab,2.5900000000000003,1.9551033358134438e-10,4.2014539160162084e-10,0.16300583490486464,125.0
UGC 06118,SABab,2.87,1.7737840217750154e-10,3.8002844967522987e-10,0.1467649596752572,125.33333333333333
UGC 06118,SABab,3.1885714285714286,1.782447277277865e-10,3.395698235135186e-10,0.13307022573445162,132.42857142857142
UGC 06118,SABab,3.525,1.6262736127937977e-10,3.018965301402403e-10,0.12246892871119786,133.0
UGC 06118,SABab,3.8274999999999997,1.6300474210174732e-10,2.718715017376881e-10,0.11534750317222701,138.75
UGC 06118,SABab,4.086666666666667,1.438137663148318e-10,2.4872531679687043e-10,0.11059713057326487,134.66666666666666
UGC 06118,SABab,4.47,1.3409721194085677e-10,2.1837210946366427e-10,0.10529071318328537,136.0
UGC 06118,SABab,4.66,1.5027896923949202e-10,2.0487869226263126e-10,0.10326036510230706,147.0
UGC 06118,SABab,4.98,1.3494136414843041e-10,1.8423587115461616e-10,0.10054706669753263,144.0
UGC 06118,SABab,5.54,1.3515336589047403e-10,1.5362571705446242e-10,0.09743586176106125,152.0
UGC 06118,SABab,6.11,9.102293516555604e-11,1.2847454673326118e-10,0.0957861611801905,131.0
UGC 06277,SABc,0.21428571428571433,2.7213934817792134e-09,8.452631195973595e-10,0.9169370701669001,134.14285714285714
UGC 06277,SABc,0.4716666666666667,5.565437224982196e-10,3.1586812075886135e-10,0.6702523603273796,90.0
UGC 06277,SABc,0.7781818181818182,3.67268471877007e-10,2.0396142189296535e-10,0.400530232075952,93.9090909090909
UGC 06277,SABc,1.0420000000000003,4.3452692168768407e-10,1.7384902632395254e-10,0.2640877871340547,118.2
UGC 06277,SABc,1.37625,3.861855985916925e-10,1.5421890570101695e-10,0.17100905936442912,128.0625
UGC 06277,SABc,1.6960000000000002,6.970923894942209e-10,1.4079039675040544e-10,0.12339439587371547,191.0
UGC 06277,SABc,2.09,4.694633194603713e-10,1.2640181201029854e-10,0.09051410294723751,174.0
UGC 06277,SABc,2.27,5.262911353571677e-10,1.2023382555846537e-10,0.08066566525287058,192.0
UGC 06277,SABc,2.69,5.620884703654881e-10,1.0663549199056501e-10,0.0647685904848002,216.0
UGC 06277,SABc,3.0549999999999993,5.041400816744813e-10,9.573620879634887e-11,0.05593360047408172,218.0
UGC 06277,SABc,3.39,5.644978650808269e-10,8.652438667694834e-11,0.050261293159984136,243.0
UGC 06277,SABc,3.63,4.846795229880032e-10,8.040058796802096e-11,0.04717361369391415,233.0
UGC 06277,SABc,3.97,5.518304281270505e-10,7.23999698309847e-11,0.043797794484040274,260.0
UGC 06277,SABc,4.73,5.801954143962754e-10,5.722862666318544e-11,0.039033369466964035,291.0
UGC 06521,SAbc pec,1.6066666666666667,6.013685076492874e-10,1.1532161889022355e-10,0.6554581036827071,172.66666666666666
UGC 06521,SAbc pec,2.5785714285714283,4.448829464953754e-10,7.89644960959521e-11,0.40705114822454136,188.14285714285714
UGC 06521,SAbc pec,3.200909090909091,4.376461111603582e-10,7.017727714352758e-11,0.30097833095151083,207.9090909090909
UGC 06521,SAbc pec,4.1094871794871795,3.8106429514519453e-10,6.319203296331013e-11,0.20376815339142998,219.82051282051282
UGC 06521,SAbc pec,4.91,3.598667588877964e-10,5.913712277452645e-11,0.15266323041554639,233.5
UGC 06521,SAbc pec,5.963333333333333,3.333461833349119e-10,5.477924201857368e-11,0.11175437581734611,247.66666666666666
UGC 06521,SAbc pec,6.870000000000001,3.1888890824809177e-10,5.135541463580697e-11,0.0898201061253367,260.0
UGC 06521,SAbc pec,7.635,2.7492610972119696e-10,4.857898636964823e-11,0.07687930550088588,254.5
UGC 06521,SAbc pec,8.42,2.3481793785001334e-10,4.581329845966286e-11,0.06702872375895286,247.0
UGC 06521,SAbc pec,9.68,1.7710457067314764e-10,4.155746750172855e-11,0.05590840737733696,230.0
UGC 06521,SAbc pec,10.29,1.8750537976322617e-10,3.958778091698184e-11,0.05193797579258227,244.0
UGC 06521,SAbc pec,10.93,1.6936555699208744e-10,3.75911675501445e-11,0.048478680994275505,239.0
UGC 06521,SAbc pec,12.205,1.5486238419811276e-10,3.384112714395051e-11,0.04318734931409867,241.5
UGC 06521,SAbc pec,13.48,1.3963479370194227e-10,3.040703532902091e-11,0.03940243613261959,241.0
UGC 06521,SAbc pec,14.068888888888889,1.2721120884031634e-10,2.8928637680880046e-11,0.038021509531284775,235.0
UGC 06521,SAbc pec,15.67,1.2414025325392344e-10,2.5245835066608845e-11,0.035119571096363045,245.0
UGC 06521,SAbc pec,18.04,8.773996744775623e-11,2.0642075990649527e-11,0.032407870741092706,221.0
UGC 06702,Sa,0.65,1.3738909861527525e-09,2.7344029835611296e-09,0.9940257934938334,166.0
UGC 06702,Sa,1.221764705882353,8.957484952476813e-10,1.2167155317026643e-09,0.9811698170680955,183.76470588235293
UGC 06702,Sa,1.3900000000000001,7.222041674088391e-10,1.0018922206638566e-09,0.9757538312562896,176.0
UGC 06702,Sa,2.18,4.908752141782767e-10,4.805857452719659e-10,0.9403207470850224,181.71428571428572
UGC 06702,Sa,3.1000000000000005,3.462824941405004e-10,2.6343968134249707e-10,0.8824132796457612,182.0
UGC 06702,Sa,5.795000000000001,1.7818553911147318e-10,9.743869296798004e-11,0.6922087836011006,178.5
UGC 06702,Sa,9.41,1.3775894960443634e-10,4.906798391023314e-11,0.5215150258102151,200.0
UGC 06702,Sa,10.15,1.1405308078644547e-10,4.4080552924903155e-11,0.4989607890979633,189.0
UGC 06702,Sa,13.12,1.1101645151279539e-10,3.0171194036587396e-11,0.4363010634353287,212.0
UGC 06702,Sa,13.86,8.440990789966924e-11,2.7695892089751748e-11,0.42589705791081783,190.0
UGC 07021,SAB(r)a,0.12333333333333334,1.59878444945922e-10,4.678992557042914e-09,0.9912110171320027,24.666666666666668
UGC 07021,SAB(r)a,0.42000000000000004,5.885186601709496e-10,1.7889098430680415e-09,0.9493927125629531,87.33333333333333
UGC 07021,SAB(r)a,0.7185714285714285,5.108530318443223e-10,9.56504979202753e-10,0.8758721435677451,106.42857142857143
UGC 07021,SAB(r)a,0.98,4.922016218784686e-10,6.471408922591269e-10,0.792389963552061,122.0
UGC 07021,SAB(r)a,1.29,5.880883905938228e-10,4.6340978931828716e-10,0.6850915810283228,153.0
UGC 07021,SAB(r)a,1.6766666666666667,5.635392233922511e-10,3.482543632821907e-10,0.5597258165743815,170.75
UGC 07021,SAB(r)a,2.0833333333333335,5.744428205867924e-10,2.8368326488294015e-10,0.45172580025330195,192.16666666666666
UGC 07021,SAB(r)a,2.31,5.78135384150272e-10,2.5969344923368233e-10,0.40293349994836114,203.0
UGC 07021,SAB(r)a,2.54,5.052681127609697e-10,2.403948541301236e-10,0.36087341071293494,199.0
UGC 07021,SAB(r)a,2.79,4.739668750053328e-10,2.23297700300374e-10,0.32248956279645347,202.0
UGC 07021,SAB(r)a,3.483023255813953,4.0156036229218754e-10,1.880817461504535e-10,0.2460760764169491,207.74418604651163
UGC 07021,SAB(r)a,4.72,3.056837600537131e-10,1.4555166426306094e-10,0.17323521238952694,211.0
UGC 07021,SAB(r)a,6.13,2.512476263483752e-10,1.1108294303839649e-10,0.1345823420054064,218.0
UGC 07045,SAc,0.1525,3.793438413353299e-10,3.563508834548877e-10,0.8730849031646012,42.25
UGC 07045,SAc,0.5609090909090909,3.5810253024820075e-10,1.8837385117785497e-10,0.49430592175515475,78.72727272727273
UGC 07045,SAc,0.91375,2.835691730154044e-10,1.669535093524378e-10,0.3159639115814463,89.41666666666667
UGC 07045,SAc,1.3096052631578945,3.062008171921008e-10,1.5644081297710742e-10,0.21194567879309043,111.23684210526316
UGC 07045,SAc,1.6333333333333333,3.0181135015301604e-10,1.4960399612996942e-10,0.16343835709881216,123.33333333333333
