domain,choke_used,choke_z,choke_percentile
A2_intergalactic_filament,choke_F1,-1.2860628397312406,0.08352246935996369
A2_intergalactic_filament,choke_F1,-0.8312022064356612,0.22527721937617534
A2_intergalactic_filament,choke_F1,-1.4646390750599798,0.048505285000972696
A2_intergalactic_filament,choke_F1,-1.9212196519570137,0.005576810842357824
A2_intergalactic_filament,choke_F1,-2.0357322166079554,0.0022047856818623954
A2_intergalactic_filament,choke_F1,-1.9571809532255235,0.004344724726022956
A2_intergalactic_filament,choke_F1,-0.14631290761116061,0.4807729719214059
A2_intergalactic_filament,choke_F1,-1.4230551154292252,0.05505479540885805
A2_intergalactic_filament,choke_F1,-0.3422517626454467,0.41265157901562804
A2_intergalactic_filament,choke_F1,-1.8588549295931156,0.00804098307502756
A2_intergalactic_filament,choke_F1,-0.2052121420307132,0.466150055119642
A2_intergalactic_filament,choke_F1,-2.024763251665364,0.002399325594967901
A2_intergalactic_filament,choke_F1,-1.32828295328234,0.0732118539653719
A2_intergalactic_filament,choke_F1,-1.5210984089447324,0.038518902794890085
A2_intergalactic_filament,choke_F1,-1.2892616686473526,0.08293884962064717
A2_intergalactic_filament,choke_F1,-1.0912389242384841,0.1366318656377667
A2_intergalactic_filament,choke_F1,-1.2179209329570546,0.09979897542312431
A2_intergalactic_filament,choke_F1,0.17840309722551886,0.5982426561182803
A2_intergalactic_filament,choke_F1,-0.47890317221054185,0.36845859542182735
A2_intergalactic_filament,choke_F1,-0.7584587126885499,0.2550742494001686
A2_intergalactic_filament,choke_F1,-1.79961314309012,0.011477854873224823
A2_intergalactic_filament,choke_F1,-1.3981005242092643,0.05946436677258284
A2_intergalactic_filament,choke_F1,-1.5330995717034976,0.037027430127747875
A2_intergalactic_filament,choke_F1,-1.441069359530591,0.052266389987679136
A2_intergalactic_filament,choke_F1,-1.1041411491820503,0.1318980610855327
A2_intergalactic_filament,choke_F1,-1.1780896225454491,0.11079048051358537
A2_intergalactic_filament,choke_F1,-1.935280430192964,0.005187731016146813
A2_intergalactic_filament,choke_F1,-1.143795186273887,0.12307891835808313
A2_intergalactic_filament,choke_F1,-1.8050751747174691,0.011023928409311977
A2_intergalactic_filament,choke_F1,-1.4447870514562196,0.05148823033525712
A2_intergalactic_filament,choke_F1,-1.3054550881951998,0.07859412489462421
A2_intergalactic_filament,choke_F1,-1.1545833193853863,0.12139290577783542
A2_intergalactic_filament,choke_F1,-1.3295309407841953,0.07288762077686271
A2_intergalactic_filament,choke_F1,-1.6628038775849896,0.022436936644834964
A2_intergalactic_filament,choke_F1,-1.6913795717533882,0.01958368458595422
A2_intergalactic_filament,choke_F1,-0.5039304717330942,0.353252058880747
A2_intergalactic_filament,choke_F1,-1.3851762580679472,0.06283639193307827
A2_intergalactic_filament,choke_F1,-1.4090406184811135,0.057778354192335124
A2_intergalactic_filament,choke_F1,-2.3107452718376127,0.0005187731016146812
A2_intergalactic_filament,choke_F1,-1.4124821464254387,0.05693534790221127
A2_intergalactic_filament,choke_F1,-1.166359456058283,0.11562155502237209
A2_intergalactic_filament,choke_F1,-0.9962196173370254,0.16899033785098241
A2_intergalactic_filament,choke_F1,-0.6315879580968305,0.3052331236625381
A2_intergalactic_filament,choke_F1,-1.4965737904167196,0.0426042409701057
A2_intergalactic_filament,choke_F1,-1.711155839040734,0.01744374554179366
A2_intergalactic_filament,choke_F1,-1.1598628294559588,0.11977173983528953
A2_intergalactic_filament,choke_F1,-1.6886582964741819,0.019843071136761557
A2_intergalactic_filament,choke_F1,-1.6028690636841831,0.028597367226509306
A2_intergalactic_filament,choke_F1,-1.2433651788873517,0.09513001750859218
A2_intergalactic_filament,choke_F1,-1.6154017853707747,0.0273004344724726
A2_intergalactic_filament,choke_F1,-0.7929965173554142,0.23694961416250568
A2_intergalactic_filament,choke_F1,-2.1473823776297705,0.001232086116334868
A2_intergalactic_filament,choke_F1,-1.101817326062348,0.13267622073795474
A2_intergalactic_filament,choke_F1,-1.1549853436571882,0.12132805914013359
A2_intergalactic_filament,choke_F1,-1.1143115616639503,0.12885026911354647
A2_intergalactic_filament,choke_F1,-1.540219987005673,0.03592503728681668
A2_intergalactic_filament,choke_F1,-1.1087045658517012,0.13053628169379417
A2_intergalactic_filament,choke_F1,-1.2919868009486675,0.08254976979443616
A2_intergalactic_filament,choke_F1,-1.8300840832533791,0.009402762466766098
A2_intergalactic_filament,choke_F1,-0.42975059014018935,0.38570780105051555
A2_intergalactic_filament,choke_F1,0.021792145682586583,0.5427663575643603
A2_intergalactic_filament,choke_F1,-1.6968346437891073,0.018935218208935865
A2_intergalactic_filament,choke_F1,-0.8332905776044417,0.224628752999157
A2_intergalactic_filament,choke_F1,-1.1768098060609844,0.11127683029634913
A2_intergalactic_filament,choke_F1,-1.6868326707675303,0.019907917774463393
A2_intergalactic_filament,choke_F1,-0.9986625176022681,0.16769340509694572
A2_intergalactic_filament,choke_F1,-1.4230730105460427,0.05498994877115621
A2_intergalactic_filament,choke_F1,-1.2368321874163288,0.09636210362492705
A2_intergalactic_filament,choke_F1,-0.9535935836594959,0.18170027884054213
A2_intergalactic_filament,choke_F1,-1.6538831432211427,0.023539329485766165
