ID,Len,Ng_5,Ng1,L0_5,L1_0,xlen,ylen,zlen,feed_proxy,density_proxy,ambient_resistance_proxy,smoothing_proxy,choke_F1,choke_F2,concentration_Ng,concentration_L,thickness_proxy
9049,5.11,4,5,2.289,2.858,1.716,1.426,4.522,0.7827788649706457,0.44794520547945205,0.19589041095890408,5.11,0.1531856878611831,1.7899908310867216,0.8,0.8009097270818755,0.2790606653620352
9050,2.503,14,19,10.071,10.672,0.254,2.461,0.368,5.593288054334798,4.023571713943268,1.998002397123452,2.503,2.2346336613403106,11.263748049431262,0.7368421052631579,0.9436844077961019,0.10147822612864563
9051,3.185,5,7,2.423,2.591,2.953,0.87,0.63,1.5698587127158556,0.7607535321821036,0.6282574568288853,3.185,0.49289127557797663,1.9009333637733725,0.7142857142857143,0.9351601698186028,0.1978021978021978
9052,7.548,3,3,5.13,5.13,0.974,2.091,7.073,0.397456279809221,0.6796502384737678,0.00013248542660307367,7.548,0.052657164786595254,2038.9507154213034,1.0,1.0,0.12904080551139374
9053,6.188,17,25,13.584,18.791,2.425,5.523,0.798,2.7472527472527473,2.195216548157725,1.2929864253393666,6.188,0.443964568075751,4.6642521333185005,0.68,0.7228992602841786,0.12895927601809956
9054,4.144,5,8,5.302,11.147,3.108,2.352,0.291,1.2065637065637065,1.2794401544401544,0.7241795366795366,4.144,0.29115919559935,2.1316896941688674,0.625,0.47564367094285454,0.07022200772200772
9055,3.548,3,3,0.826,0.826,2.312,1.639,2.129,0.8455467869222096,0.23280721533258172,0.0002818489289740699,3.548,0.23831645629149087,698.4216459977451,1.0,1.0,0.46195039458850057
9056,2.04,2,4,1.213,3.169,0.12,0.349,2.002,0.9803921568627451,0.5946078431372549,0.9808823529411764,2.04,0.48058439061899266,0.5943106877933583,0.5,0.38277059009151154,0.058823529411764705
9057,6.55,5,7,3.333,6.5,1.769,3.442,5.239,0.7633587786259542,0.5088549618320611,0.3054961832061069,6.55,0.11654332498106172,1.2715016537532762,0.7142857142857143,0.5127692307692308,0.27007633587786256
9058,16.039,10,14,9.067,13.563,13.727,5.589,3.469,0.6234802668495542,0.5653095579524907,0.24945445476650663,16.039,0.03887276431507913,1.412920664715048,0.7142857142857143,0.6685099166850992,0.21628530457011033
9059,7.548,3,5,1.862,2.638,6.005,4.204,1.404,0.397456279809221,0.24668786433492318,0.2651033386327504,7.548,0.052657164786595254,0.3698468730658519,0.6,0.7058377558756634,0.1860095389507154
9060,4.019,4,4,0.995,0.995,1.265,1.913,3.219,0.9952724558347847,0.2475740233889027,0.0002488181139586962,4.019,0.2476418153358509,990.2960935556107,1.0,1.0,0.31475491415775064
9061,6.558,3,4,1.689,1.871,0.804,5.924,2.146,0.4574565416285453,0.257548032936871,0.15263799939005793,6.558,0.06975549582624967,0.7718722265840291,0.75,0.902725815072154,0.12259835315645015
9062,8.596,4,4,4.212,4.212,1.88,6.273,4.991,0.4653327128897161,0.4899953466728711,0.00011633317822242904,8.596,0.054133633421325746,1959.9813866914842,1.0,1.0,0.21870637505816656
9063,7.538,4,4,2.893,2.893,3.822,4.046,4.826,0.5306447333510215,0.38378880339612625,0.00013266118333775536,7.538,0.07039595825829417,1535.155213584505,1.0,1.0,0.507031042716901
9064,10.615,6,10,4.731,9.792,3.611,3.904,8.833,0.5652378709373528,0.44569006123410265,0.37691945360339146,10.615,0.053248975123631914,0.6683679998511911,0.6,0.4831495098039216,0.3401789919924635
9065,16.726,13,15,12.217,13.517,11.047,3.146,10.803,0.7772330503407868,0.7304197058471841,0.11963410259476265,16.726,0.04646855496477262,4.7453554103015465,0.8666666666666667,0.903824813198195,0.18809039818247042
9066,3.529,2,4,2.294,7.01,3.032,0.269,1.713,0.5667327854916407,0.6500425049589119,0.5670161518843865,3.529,0.16059302507555703,0.649717646135844,0.5,0.32724679029957204,0.07622555964862568
9067,2.068,4,6,7.174,8.201,1.105,0.288,1.676,1.9342359767891681,3.4690522243713735,0.9676015473887813,2.068,0.9353172034763869,6.934637130177658,0.6666666666666666,0.8747713693452018,0.13926499032882012
9068,4.133,2,3,1.187,1.36,0.787,1.853,3.573,0.4839099927413501,0.2872005806919913,0.2421969513670457,4.133,0.11708444053746675,0.5738273340499327,0.6666666666666666,0.8727941176470588,0.1904185821437213
9069,4.521,3,4,1.682,1.857,2.605,1.809,3.131,0.6635700066357001,0.37204158372041585,0.2214111922141119,4.521,0.14677505123550103,1.115009741419828,0.75,0.9057619816908993,0.40013271400132716
9070,9.065,5,7,4.267,5.18,6.161,2.039,5.764,0.5515719801434087,0.4707115278543851,0.22073910645339218,9.065,0.06084632985586417,1.1761907242738256,0.7142857142857143,0.8237451737451739,0.2249310535024821
9071,4.113,12,15,9.106,10.076,2.551,1.889,2.36,2.9175784099197664,2.2139557500607827,0.7296377340141015,4.113,0.7093553148358294,8.8528720428955,0.8,0.9037316395394998,0.45927546802820324
9072,4.659,2,8,2.688,7.028,1.412,1.844,4.006,0.42927666881305004,0.5769478428847393,1.2880446447735567,4.659,0.09213922919361452,0.19228390031152784,0.25,0.3824701195219124,0.3030693281820133
9073,9.595,7,7,4.221,4.221,4.521,2.331,7.692,0.7295466388744137,0.43991662324127145,0.00010422094841063054,9.595,0.07603404261327917,3079.4163626889003,1.0,1.0,0.24293903074517975
9074,4.012,4,7,1.831,3.728,1.186,3.742,0.678,0.9970089730807579,0.4563808574277169,0.7480059820538385,4.012,0.24850672310088684,0.6083050415564372,0.5714285714285714,0.49114806866952787,0.16899302093718846
9075,4.534,2,3,1.272,1.644,0.735,3.598,2.627,0.4411116012351125,0.28054697838553155,0.22077635641817378,4.534,0.09728972237210246,0.5605334233477155,0.6666666666666666,0.7737226277372263,0.16210851345390384
9076,3.508,2,4,0.963,3.283,3.145,0.88,1.195,0.5701254275940707,0.274515393386545,0.5704104903078677,3.508,0.16252150159466097,0.27437820428440285,0.5,0.2933292720073104,0.2508551881413911
9077,7.529,5,7,4.722,6.592,3.78,5.936,2.532,0.6640988179041042,0.627174923628636,0.26577234692522245,7.529,0.0882054479883257,1.5671537322054876,0.7142857142857143,0.7163228155339807,0.3362996413866383
9078,2.008,2,4,0.904,4.026,1.495,1.338,0.029,0.9960159362549801,0.450199203187251,0.9965139442231075,2.008,0.49602387263694225,0.4499742160792114,0.5,0.22454048683556882,0.014442231075697212
9079,7.527,3,8,5.545,14.02,6.709,2.367,2.045,0.3985651654045436,0.7366812807227314,0.6644081307293743,7.527,0.052951397024650404,0.44192038435676745,0.375,0.3955064194008559,0.2716885877507639
9080,5.015,22,36,38.752,55.539,2.88,2.275,3.297,4.386839481555334,7.727218344965106,2.7918245264207378,5.015,0.8747436653151216,12.14190440605902,0.6111111111111112,0.6977439276904518,0.4536390827517448
9081,7.078,5,5,4.521,4.521,5.807,3.21,1.999,0.7064142413111048,0.6387397569935009,0.00014128284826222097,7.078,0.09980421606542876,3193.6987849675043,1.0,1.0,0.2824244136761797
9082,6.578,4,4,3.1,3.1,4.529,4.31,1.263,0.6080875646093037,0.47126786257221037,0.00015202189115232594,6.578,0.09244262155811853,1885.0714502888413,1.0,1.0,0.19200364852538762
9083,5.593,4,4,2.016,2.016,1.14,5.028,1.459,0.7151796888968354,0.36045056320400504,0.00017879492222420883,5.593,0.12787049685264354,1441.80225281602,1.0,1.0,0.20382621133559806
9084,4.018,4,6,10.659,13.008,1.163,0.301,3.802,0.9955201592832256,2.6528123444499756,0.49800895968143355,4.018,0.2477650968848247,5.302973202298802,0.6666666666666666,0.819418819188192,0.07491289198606271
9085,2.518,2,3,1.16,1.711,2.208,1.051,0.576,0.7942811755361399,0.46068308181096107,0.39753772835583795,2.518,0.31544129290553613,0.9204457179040183,0.6666666666666666,0.6779661016949152,0.22875297855440826
9086,6.104,5,5,3.131,3.131,1.519,0.848,5.802,0.8191349934469201,0.5129423328964613,0.000163826998689384,6.104,0.13419642749785715,2564.711664482307,1.0,1.0,0.13892529488859764
9087,6.029,5,6,0.755,0.766,2.058,1.984,5.165,0.829324929507381,0.12522806435561454,0.16603085088737765,6.029,0.1375559677404845,0.6255148069711016,0.8333333333333334,0.9856396866840731,0.32907613202852876
9088,3.525,3,3,3.691,3.691,0.322,2.235,2.688,0.851063829787234,1.0470921985815602,0.00028368794326241134,3.525,0.24143654745737136,3141.276595744681,1.0,1.0,0.09134751773049646
9089,17.196,11,15,26.716,35.126,8.613,14.196,2.891,0.6396836473598511,1.5536171202605256,0.23267038846243313,17.196,0.037199560790872936,4.271379235907468,0.7333333333333333,0.7605762113534135,0.16812049313793903
9090,6.038,3,4,1.784,1.984,0.814,5.431,2.403,0.49685326266975816,0.2954620735342829,0.16578337197747597,6.038,0.08228772154186123,0.8855007198829656,0.75,0.8991935483870968,0.1348128519377277
9091,4.621,5,5,4.272,4.272,1.229,4.025,1.358,1.0820168794633196,0.9244752218134602,0.00021640337589266391,4.621,0.23415210548870796,4622.3761090673015,1.0,1.0,0.26595974897208396
9092,6.035,8,12,14.079,17.474,2.471,1.985,4.994,1.3256006628003314,2.332891466445733,0.6629660314830158,6.035,0.21965213965208474,4.664616778696792,0.6666666666666666,0.8057113425660982,0.32891466445733225
9093,2.571,4,4,1.369,1.369,2.083,1.151,0.899,1.555814858031894,0.5324776351614158,0.00038895371450797355,2.571,0.6051399681182007,2129.910540645663,1.0,1.0,0.3496693893426682
9094,2.506,2,2,1.419,1.419,2.323,0.664,0.666,0.7980845969672786,0.5662410215482842,0.0003990422984836393,2.506,0.31846951195821177,1132.4820430965685,1.0,1.0,0.2649640861931365
9095,7.528,3,4,4.238,4.348,4.612,1.333,5.52,0.3985122210414453,0.5629649309245485,0.1329702444208289,7.528,0.05293733010646192,1.6872075851884571,0.75,0.9747010119595217,0.17707226354941552
9096,3.571,4,5,6.4,7.334,0.865,2.981,1.726,1.1201344161299356,1.792215065807897,0.28031363763651634,3.571,0.31367527754968794,7.1616985646669225,0.8,0.8726479410962641,0.24222906748809855
9097,10.517,7,7,14.171,14.171,7.417,6.584,3.273,0.6655890463059808,1.3474374821717219,9.508414947228298e-05,10.517,0.06328696836607216,9432.062375202053,1.0,1.0,0.3112104212227822
9098,5.009,3,3,3.791,3.791,0.886,4.784,1.155,0.5989219405070872,0.7568376921541226,0.00019964064683569574,5.009,0.11956916360692497,2270.5130764623677,1.0,1.0,0.17688161309642642
9099,10.053,5,5,3.164,3.164,9.414,2.504,1.566,0.4973639709539441,0.3147319208196558,9.947279419078882e-05,10.053,0.049474183920615145,1573.659604098279,1.0,1.0,0.1557743957027753
9100,2.025,2,2,0.508,0.508,1.2,0.538,1.538,0.9876543209876544,0.2508641975308642,0.0004938271604938272,2.025,0.4877305288827923,501.7283950617284,1.0,1.0,0.26567901234567903
9101,3.106,5,6,5.577,6.509,1.031,1.389,2.342,1.6097875080489377,1.795556986477785,0.32227945911139727,3.106,0.5182831642140817,8.968816116272654,0.8333333333333334,0.8568136426486402,0.3319381841596909
9102,3.067,10,15,9.054,11.866,1.026,2.794,0.546,3.2605151613955003,2.9520704271274862,1.6305836322138898,3.067,1.0630959117689927,5.902960262202532,0.6666666666666666,0.76302039440418,0.17802412781219434
9103,6.255,3,4,1.958,2.335,4.706,3.737,1.004,0.47961630695443647,0.31302957633892886,0.1600319744204636,6.255,0.07667726729887074,0.9381505784383485,0.75,0.8385438972162741,0.16051159072741808
9104,10.108,9,14,17.365,27.077,6.573,5.521,4.706,0.890383854372774,1.7179461812425798,0.4947566284131381,10.108,0.08808704534752414,3.091684789278788,0.6428571428571429,0.6413192007977249,0.4655718242975861
9105,5.559,4,6,0.561,1.21,4.215,3.361,0.997,0.7195538765965102,0.10091743119266056,0.3599568267674042,5.559,0.12943944533126645,0.2017339953876273,0.6666666666666666,0.4636363636363637,0.17934880374168016
9106,5.62,4,5,0.648,0.956,2.701,0.397,4.794,0.7117437722419929,0.11530249110320284,0.17811387900355868,5.62,0.12664479933131548,0.46074921519761386,0.8,0.6778242677824269,0.0706405693950178
9107,6.088,3,4,2.29,2.676,3.965,4.506,0.544,0.49277266754270693,0.37614980289093297,0.16442181340341655,6.088,0.08094163395905173,1.1273220865862126,0.75,0.8557548579970105,0.08935611038107753
9108,2.014,2,3,4.618,5.142,0.219,0.749,1.848,0.99304865938431,2.2929493545183717,0.4970208540218471,2.014,0.49307281995248764,4.581317391645099,0.6666666666666666,0.898094126798911,0.10873882820258193
9109,7.556,4,4,11.001,11.001,4.196,6.036,0.788,0.5293806246691372,1.4559290629962942,0.00013234515616728428,7.556,0.07006096144377146,5823.716251985177,1.0,1.0,0.10428798305982001
9110,9.037,6,8,3.987,4.654,6.357,3.451,5.194,0.6639371472833905,0.44118623436981297,0.2214230386190107,9.037,0.07346875592380109,1.322897254482198,0.75,0.8566824237215299,0.38187451587916343
9111,2.043,2,3,0.046,0.117,0.797,1.25,1.383,0.978952520802741,0.02251590797846304,0.4899657366617718,2.043,0.47917401899302053,0.04498682912779829,0.6666666666666666,0.39316239316239315,0.3901125795398923
9112,2.585,3,4,2.963,5.849,0.474,1.423,2.067,1.1605415860735009,1.1462282398452612,0.38723404255319144,2.585,0.4489522576686657,3.4352494700657186,0.75,0.5065823217644042,0.18336557059961314
9113,2.06,4,5,3.812,4.679,0.918,0.532,1.708,1.941747572815534,1.8504854368932038,0.4859223300970873,2.06,0.9425959091337544,7.394547200372444,0.8,0.8147039965804659,0.258252427184466
9114,5.535,4,4,3.354,3.354,1.928,4.681,2.133,0.7226738934056007,0.6059620596205962,0.0001806684733514002,5.535,0.1305643890525024,2423.8482384823847,1.0,1.0,0.3483288166214995
9115,4.023,10,12,5.094,6.551,1.024,0.329,3.87,2.485707183693761,1.266219239373602,0.4973900074571216,4.023,0.6178740203066769,6.3279322307526344,0.8333333333333334,0.7775912074492444,0.08177976634352474
9116,3.748,3,4,13.34,14.102,1.499,2.905,1.313,0.8004268943436499,3.55923159018143,0.26707577374599784,3.748,0.2135610710628735,10.667027742801489,0.75,0.945965111331726,0.3503201707577374
9117,4.512,3,10,4.15,11.263,1.72,0.947,4.055,0.6648936170212767,0.9197695035460994,1.551640070921986,4.512,0.14736117398521204,0.3941306257160832,0.3,0.36846310929592474,0.20988475177304966
9118,3.605,2,3,1.961,2.822,1.247,3.316,0.189,0.5547850208044383,0.5439667128987518,0.27766990291262134,3.605,0.1538932096544905,1.0868465792182853,0.6666666666666666,0.6948972360028349,0.05242718446601942
9119,5.062,2,2,1.121,1.121,0.362,4.485,2.051,0.3951007506914263,0.22145397076254444,0.00019755037534571315,5.062,0.0780523015984643,442.9079415250889,1.0,1.0,0.07151323587514816
9120,3.554,3,3,0.867,0.867,3.127,1.115,1.228,0.8441193021947102,0.24395047833427125,0.0002813731007315701,3.554,0.23751246544589483,731.8514350028138,1.0,1.0,0.31373100731570064
9121,5.54,3,4,5.914,7.409,0.973,3.926,3.721,0.5415162454873647,1.067509025270758,0.18068592057761731,5.54,0.09774661470891059,3.1993277480642104,0.75,0.7982183830476447,0.1756317689530686
9122,2.037,2,5,1.371,3.234,1.602,1.215,0.312,0.9818360333824252,0.6730486008836525,1.473244968090329,2.037,0.4820009982240674,0.4485495507388554,0.4,0.42393320964749537,0.15316642120765833
9123,10.167,5,6,9.353,9.915,5.035,7.986,1.85,0.491787154519524,0.9199370512442215,0.09845578833480868,10.167,0.04837092107008203,4.595090166055053,0.8333333333333334,0.9433182047402925,0.18196124717222387
9124,2.536,8,9,9.077,10.046,0.281,0.167,2.507,3.1545741324921135,3.579258675078864,0.39471608832807564,2.536,1.2439172446735463,28.605463936694225,0.8888888888888888,0.9035436989846706,0.06585173501577288
9125,5.059,2,5,2.809,4.074,2.24,2.862,3.404,0.39533504645186796,0.5552480727416486,0.5932002372010279,5.059,0.07814489947655029,0.37004203448293804,0.4,0.6894943544428082,0.44277525202609214
9126,7.563,4,4,1.248,1.248,2.018,6.044,3.697,0.5288906518577284,0.16501388337961126,0.0001322226629644321,7.563,0.06993133040562323,660.055533518445,1.0,1.0,0.26682533386222396
9127,3.51,3,3,1.708,1.708,2.216,1.003,2.529,0.8547008547008548,0.4866096866096866,0.00028490028490028494,3.51,0.24350451700879056,1459.8290598290598,1.0,1.0,0.28575498575498576
9128,10.039,6,7,6.317,7.885,2.208,2.351,9.036,0.5976690905468672,0.62924594083076,0.09971112660623567,10.039,0.059534723632519895,3.771703941043517,0.8571428571428571,0.801141407736208,0.21994222532124716
9129,4.169,10,20,19.249,37.867,0.16,0.868,4.05,2.398656752218758,4.617174382345887,2.3988966178939797,4.169,0.5753554214964639,4.61671271107478,0.5,0.5083317928539361,0.03837850803550012
9130,4.507,2,3,0.763,2.044,1.642,2.944,2.904,0.4437541601952519,0.16929221211448858,0.22209895717772354,4.507,0.09845887734529662,0.33824617805092627,0.6666666666666666,0.3732876712328767,0.3643221655203018
9131,3.564,3,3,4.192,4.192,1.749,2.925,0.497,0.8417508417508417,1.1762065095398428,0.0002805836139169473,3.564,0.23618149319608353,3528.619528619528,1.0,1.0,0.1394500561167228
9132,3.008,4,4,4.712,4.712,1.217,2.672,0.641,1.3297872340425532,1.5664893617021276,0.0003324468085106383,3.008,0.44208352195563605,6265.95744680851,1.0,1.0,0.21309840425531915
9133,8.187,3,6,1.664,3.884,1.544,7.627,2.336,0.3664345914254306,0.20324905337730548,0.36655673628923907,8.187,0.044758103264374086,0.20318132626854932,0.5,0.42842430484037075,0.1885916697202883
9134,3.785,9,9,5.565,5.565,0.615,2.75,2.174,2.3778071334214004,1.4702774108322325,0.0002642007926023778,3.785,0.6282185293055219,13232.496697490094,1.0,1.0,0.16248348745046234
9135,7.558,3,5,4.365,5.845,3.584,6.365,1.042,0.396930404869013,0.5775337390844139,0.26475258004763164,7.558,0.052517915436492854,0.8658676747892262,0.6,0.746792130025663,0.13786716062450385
9136,2.533,3,3,7.691,7.691,0.309,2.204,1.166,1.1843663639952626,3.0363205684958547,0.0003947887879984209,2.533,0.4675745613877863,9108.961705487563,1.0,1.0,0.12198973549151204
9137,5.053,2,5,0.493,2.495,1.976,2.276,3.964,0.3958044725905403,0.09756580249356818,0.5939046111221057,5.053,0.07833059026133787,0.06502219426429069,0.4,0.1975951903807615,0.3910548189194538
9138,9.041,3,3,4.278,4.278,5.532,5.024,4.864,0.3318217011392545,0.47317774582457683,0.00011060723371308483,9.041,0.03670188044898291,1419.5332374737304,1.0,1.0,0.5379935847804446
9139,5.117,3,4,0.409,0.981,3.372,3.622,0.756,0.586281024037522,0.07992964627711549,0.19562243502051982,5.117,0.11457514638216182,0.2395493894419046,0.75,0.4169215086646279,0.14774281805745554
9140,3.522,2,3,2.202,2.364,0.404,3.427,0.568,0.5678591709256104,0.6252129471890971,0.28421351504826803,3.522,0.16123201900216083,1.2491767176605337,0.6666666666666666,0.9314720812182742,0.11470755252697333
9141,3.52,3,3,3.339,3.339,1.814,2.336,1.855,0.8522727272727273,0.9485795454545455,0.0002840909090909091,3.52,0.24212293388429754,2845.7386363636365,1.0,1.0,0.5153409090909091
9142,3.018,3,3,2.437,2.437,1.587,1.997,1.596,0.9940357852882704,0.8074884029158383,0.00033134526176275685,3.018,0.3293690474778895,2422.4652087475147,1.0,1.0,0.525844930417495
9143,8.153,5,11,2.288,5.8,0.84,6.283,4.683,0.6132711885195633,0.28063289586655216,0.73604808046118,8.153,0.07522031013363956,0.23382177625941689,0.45454545454545453,0.39448275862068966,0.10302955967128663
9144,3.003,2,3,1.516,2.585,2.233,1.064,1.699,0.666000666000666,0.5048285048285048,0.33333333333333326,3.003,0.22177844355666532,1.0086483612957142,0.6666666666666666,0.5864603481624758,0.3543123543123543
9145,6.764,4,5,5.169,5.969,2.195,5.441,2.686,0.5913660555884092,0.7641927853341217,0.1479893554109994,6.764,0.08742845292554836,3.0537174239125746,0.8,0.8659742000335063,0.3245121230041395
9146,4.218,16,30,13.924,24.421,3.092,2.506,0.584,3.793266951161688,3.301090564248459,3.3193456614509245,4.218,0.899304635173468,3.7724054730358794,0.5333333333333333,0.5701650219073748,0.13845424371740161
9147,8.538,5,7,4.837,6.485,1.74,3.945,7.201,0.5856172405715624,0.5665261185289294,0.23436401967673925,8.538,0.06858951049093023,1.4156074925760358,0.7142857142857143,0.7458750963762528,0.2037947997189037
9148,4.132,13,14,7.689,9.132,1.112,3.283,2.003,3.1461761858664086,1.8608422071636013,0.24225556631171344,4.132,0.7614172763471464,24.166781911215605,0.9285714285714286,0.8419842312746386,0.2691190706679574
9149,3.513,3,3,0.225,0.225,2.408,2.391,0.874,0.8539709649871905,0.06404782237403929,0.0002846569883290635,3.513,0.24308880301371777,192.14346712211787,1.0,1.0,0.24879020779960148
9150,2.011,8,9,3.473,3.795,0.27,1.283,1.507,3.9781203381402284,1.7270014917951266,0.49776230730979604,2.011,1.9781801780906156,13.802209724636377,0.8888888888888888,0.9151515151515152,0.13426156141223272
9151,2.55,2,2,1.944,1.944,1.79,0.121,1.801,0.7843137254901962,0.7623529411764706,0.0003921568627450981,2.55,0.30757400999615536,1524.7058823529412,1.0,1.0,0.047450980392156866
9152,3.146,13,21,14.307,17.652,0.726,2.837,0.854,4.132231404958678,4.547679593134139,2.543229497774952,3.146,1.3134874141635977,7.389055706879618,0.6190476190476191,0.8105030591434398,0.23076923076923078
9153,6.51,4,4,3.005,3.005,6.313,1.46,0.239,0.6144393241167435,0.46159754224270355,0.00015360983102918587,6.51,0.09438392075526014,1846.3901689708143,1.0,1.0,0.03671274961597542
9154,6.027,6,7,5.3,6.08,1.511,4.946,2.837,0.9955201592832255,0.8793761407001824,0.16608594657375142,6.027,0.16517673125654977,5.270985858342753,0.8571428571428571,0.8717105263157894,0.2507051601128256
9155,4.608,13,13,7.573,7.573,0.729,2.013,3.991,2.821180555555556,1.6434461805555558,0.0002170138888888889,4.608,0.6122353636188272,21364.800347222226,1.0,1.0,0.158203125
9156,5.525,2,4,0.51,0.742,3.413,0.741,4.126,0.36199095022624433,0.0923076923076923,0.3621719457013574,5.525,0.06551872402284965,0.09226156152692884,0.5,0.6873315363881402,0.1341176470588235
9157,9.547,5,7,5.775,8.229,4.47,8.086,0.412,0.5237247302817639,0.6049020634754373,0.20959463705876188,9.547,0.05485751862174127,1.5114994089841014,0.7142857142857143,0.7017863652934744,0.04315491777521734
9158,6.136,12,16,16.406,20.464,4.809,1.318,3.335,1.9556714471968708,2.673728813559322,0.6520534550195568,6.136,0.3187209007817586,8.019181645266647,0.75,0.8017005473025801,0.21479791395045633
9159,3.502,3,3,1.375,1.375,0.045,1.552,3.138,0.8566533409480298,0.39263278126784695,0.00028555111364934324,3.502,0.24461831551914046,1177.898343803541,1.0,1.0,0.012849800114220445
9160,4.534,3,3,0.491,0.491,0.349,4.376,0.841,0.6616674018526687,0.10829289810322011,0.00022055580061755627,4.534,0.14593458355815367,324.87869430966026,1.0,1.0,0.07697397441552713
9161,13.23,10,12,13.591,16.351,6.117,8.416,6.879,0.7558578987150415,1.0272864701436129,0.1512471655328798,13.23,0.0571321163049918,5.1338654180090595,0.8333333333333334,0.8312029845269403,0.46235827664399093
9162,2.023,4,4,10.242,10.242,0.249,0.272,1.976,1.977261492832427,5.062778052397429,0.0004943153732081067,2.023,0.9773907527594794,20251.11220958972,1.0,1.0,0.12308452792881858
9163,3.509,8,9,14.485,16.978,2.436,2.396,0.762,2.279851809632374,4.127956682815617,0.2852664576802508,3.509,0.6497155342355012,32.99066279972521,0.8888888888888888,0.8531629167157497,0.21715588486748363
9164,10.669,5,5,4.431,4.431,9.917,2.008,1.828,0.4686474833630143,0.41531539975630327,9.372949667260286e-05,10.669,0.043926092732497354,2076.5769987815165,1.0,1.0,0.17133751991751806
9165,2.651,3,3,6.044,6.044,2.176,0.516,0.969,1.131648434552999,2.2798943794794417,0.00037721614485099967,2.651,0.42687605980875104,6839.683138438324,1.0,1.0,0.19464353074311583
9166,8.039,5,6,5.991,8.203,7.774,0.832,1.037,0.6219679064560268,0.7452419455156114,0.12451797487249656,8.039,0.0773688153322586,3.7224872403377196,0.8333333333333334,0.7303425576008777,0.10349545963428287
9167,3.675,3,3,4.798,4.798,2.164,2.843,0.536,0.8163265306122449,1.305578231292517,0.00027210884353741496,3.675,0.22212966819380814,3916.7346938775513,1.0,1.0,0.14585034013605444
9168,5.612,3,3,2.633,2.633,2.63,3.207,3.489,0.5345687811831789,0.46917320028510334,0.0001781895937277263,5.612,0.09525459393855645,1407.5196008553096,1.0,1.0,0.46863863150392016
9169,5.348,3,10,1.892,7.124,2.203,3.065,3.658,0.5609573672400898,0.3537771129394166,1.3090875093492895,5.348,0.10489105595364433,0.15159710595889872,0.3,0.26558113419427287,0.41192969334330587
9170,5.522,3,6,3.11,8.088,3.752,2.624,3.051,0.5432814197754436,0.5632017385005432,0.5434625135820355,5.522,0.0983849003577406,0.5630140671448283,0.5,0.3845202769535114,0.4751901484969214
9171,8.53,9,11,18.047,20.715,5.73,5.084,3.613,1.0550996483001174,2.1157092614302466,0.23458382180539272,8.53,0.1236928075381146,9.51593370958132,0.8181818181818182,0.8712044412261647,0.4235638921453693
9172,5.514,7,11,15.261,25.256,2.578,3.406,3.47,1.2694958287994196,2.767682263329706,0.7256075444323541,5.514,0.2302313799055893,4.842233402476365,0.6363636363636364,0.6042524548622109,0.4675371780921291
9173,8.036,17,20,12.243,12.765,5.256,5.816,1.332,2.1154803384768543,1.5235191637630663,0.37344449975112,8.036,0.26325041544012623,8.630398461836764,0.85,0.9591069330199765,0.16575410652065706
9174,6.127,2,4,0.388,1.775,0.517,4.552,3.864,0.3264240248082259,0.06332626081279583,0.32658723682063,6.127,0.05327632198600064,0.0632946135060428,0.5,0.21859154929577468,0.0843806104129264
9175,9.561,6,7,9.927,10.427,8.153,4.114,2.099,0.627549419516787,1.038280514590524,0.10469616148938395,9.561,0.06563637898930938,6.22345962791523,0.8571428571428571,0.9520475688117388,0.21953770526095598
9176,3.598,2,3,0.126,0.274,0.515,1.941,2.738,0.5558643690939411,0.03501945525291829,0.27821011673151747,3.598,0.1544925984141026,0.06996894156427232,0.6666666666666666,0.45985401459854014,0.14313507504168985
9177,7.578,7,12,12.726,20.31,6.689,2.711,1.775,0.9237265769332277,1.6793349168646081,0.6599366587490103,7.578,0.12189582699039689,2.3505987638576795,0.5833333333333334,0.6265878877400296,0.23423066772235415
9178,5.015,10,13,8.536,10.936,3.857,0.718,3.05,1.9940179461615155,1.7020937188434697,0.5984047856430708,5.015,0.39761075696141884,5.671755144430089,0.7692307692307693,0.7805413313825896,0.14317048853439682
9179,6.633,4,4,3.208,3.208,3.796,3.484,3.976,0.6030453791647822,0.4836423940901553,0.00015076134479119553,6.633,0.09091593233299897,1934.5695763606213,1.0,1.0,0.5252525252525253
9180,10.154,6,10,8.251,10.679,9.523,0.771,2.363,0.5909001378766988,0.8125861729367736,0.39403190860744536,10.154,0.058193828823783614,1.2185746157512225,0.6,0.7726378874426444,0.0759306677171558
9181,5.53,5,10,9.687,16.114,2.007,4.733,1.861,0.9041591320072332,1.7517179023508136,0.9043399638336347,5.53,0.16350074719841468,1.7513676288250486,0.5,0.6011542757850316,0.3365280289330922
9182,3.019,2,6,0.911,2.232,0.444,0.195,2.957,0.6624710168930109,0.30175554819476647,1.3252732692944684,3.019,0.21943392411162996,0.15084006408136288,0.3333333333333333,0.40815412186379924,0.06459092414706856
9183,4.107,7,9,7.979,12.64,1.61,2.532,2.186,1.704407109812515,1.9427806184562941,0.4872169466764061,4.107,0.41500051371135016,6.79633399759823,0.7777777777777778,0.63125,0.3920136352568785
9184,2.504,2,5,0.168,0.827,1.522,1.534,1.261,0.7987220447284346,0.0670926517571885,1.198482428115016,2.504,0.3189784523675857,0.04471352999479407,0.4,0.20314389359129387,0.5035942492012779
