ID,Name,RAJ2000,DEJ2000,zlambda,lambda,Ng,iLum,MWLc,e_MWLc,dist_to_5th_neighbor_Mpc,neighbor_density_knn,feed_proxy,lensing_tightness,ambient_smoothing_proxy,choke_L1,choke_L2,feed_times_tightness
26476,RMJ020003.1+144529.2,30.0131042,14.7581039,0.4714,35.29,52,18.668,2.627,0.693,107.60165689873973,8.026812595176421e-07,35.29,2.627,8.026812595176421e-07,115496442.58009788,3272781.0308897104,92.70683
38532,RMJ015655.0+141255.8,29.2292768,14.2155015,0.3786,24.43,65,12.939,2.24,0.481,61.75033608774214,4.246997672661197e-06,24.43,2.24,4.246997672661197e-06,12885149.514506347,527431.4168852373,54.723200000000006
20451,RMJ015548.7+144145.3,28.9527434,14.6959044,0.249,24.76,57,21.301,2.451,0.402,51.8560899472286,7.171346369080436e-06,24.76,2.451,7.171346369080436e-06,8462394.211169822,341776.825976164,60.68676000000001
16031,RMJ015901.6+144717.7,29.7565195,14.7882551,0.3747,39.15,74,33.129,3.704,0.474,75.9651992647303,2.2811610936675535e-06,39.15,3.704,2.2811610936675535e-06,63569206.2268415,1623734.5140955683,145.01160000000002
23492,RMJ015920.5+150518.8,29.835502,15.0885497,0.4195,31.17,49,20.192,2.806,0.55,63.65263147056091,3.877492016181599e-06,31.17,2.806,3.877492016181599e-06,22556595.767315112,723663.643481396,87.46302
21556,RMJ020108.0+151103.2,30.2834051,15.184218,0.4046,33.21,60,19.448,3.116,0.515,74.29202350401071,2.438784564438546e-06,33.21,3.116,2.438784564438546e-06,42431939.87240262,1277685.6330142315,103.48236
6533,RMJ015306.0+151905.7,28.2750849,15.318244,0.2448,33.49,60,21.352,3.244,0.408,49.404452973256,8.292809998134634e-06,33.49,3.244,8.292809998134634e-06,13100693.254088493,391182.24108953396,108.64156000000001
18028,RMJ015711.2+154600.5,29.2964748,15.7668117,0.5432,72.07,57,37.409,5.31,1.523,162.61767378770557,2.325395175826403e-07,72.07,5.31,2.325395175826403e-07,1645706088.918836,22834828.4850678,382.6916999999999
26593,RMJ015605.1+155155.8,29.0212609,15.8654996,0.414,36.83,68,29.152,3.428,0.549,63.992545262356565,3.816030587191659e-06,36.83,3.428,3.816030587191659e-06,33084965.415047646,898315.6506936641,126.25323999999999
35275,RMJ015352.3+154847.0,28.4677448,15.8130609,0.5961,94.36,46,43.394,6.19,2.056,287.62504930569156,4.2026176645643424e-08,94.36,6.19,4.2026176645643424e-08,13898204562.478289,147289153.9050264,584.0884
22290,RMJ014753.3+153009.2,26.971986,15.5025483,0.4038,33.79,63,20.167,3.189,0.504,59.952557109226156,4.640629170685912e-06,33.79,3.189,4.640629170685912e-06,23220194.08072483,687191.3015899626,107.75631
30612,RMJ020002.1+162235.2,30.0089422,16.3764324,0.4231,34.62,58,20.524,3.092,0.621,74.29202350401071,2.438784564438546e-06,34.62,3.092,2.438784564438546e-06,43892782.31496589,1267844.6653658547,107.04504
15792,RMJ015822.5+163209.2,29.5938107,16.5358836,0.2212,26.93,59,27.602,2.643,0.415,64.64643055378544,3.7014027981745295e-06,26.93,2.643,3.7014027981745295e-06,19229463.498299297,714053.6018677793,71.17599
16248,RMJ015732.2+163404.2,29.384224,16.5678407,0.233,21.99,41,16.965,2.106,0.4,54.33460608333136,6.234052156894869e-06,21.99,2.106,6.234052156894869e-06,7428705.893770883,337822.00517375546,46.310939999999995
30375,RMJ020301.8+170140.5,30.7573923,17.0279108,0.2556,21.18,52,18.976,2.033,0.405,74.97450296677138,2.372789511492421e-06,21.18,2.033,2.372789511492421e-06,18146969.965708032,856797.448805856,43.05894
24464,RMJ015930.6+165101.5,29.8776142,16.8504283,0.408,34.33,60,21.156,3.171,0.547,65.0198651212825,3.637992565770054e-06,34.33,3.171,3.637992565770054e-06,29923213.97912409,871634.546435307,108.86043
11775,RMJ015753.0+165932.8,29.4708311,16.992441,0.496,68.97,56,36.16,5.893,1.076,103.1531938360181,9.110704535408648e-07,68.97,5.893,9.110704535408648e-07,446112820.8256286,6468215.467966197,406.44021
12713,RMJ015630.2+170047.4,29.1258375,17.0131531,0.241,31.6,58,20.875,3.03,0.475,51.679922378788504,7.244934140693693e-06,31.6,3.03,7.244934140693693e-06,13215855.125886936,418223.2634774346,95.748
27430,RMJ015817.1+175619.9,29.5711822,17.9388488,0.4186,38.31,62,23.192,3.536,0.587,67.08729719168531,3.3119144788767572e-06,38.31,3.536,3.3119144788767572e-06,40902070.64946405,1067660.4189366754,135.46416000000002
7332,RMJ014706.0+154818.4,26.774825,15.8050989,0.2092,28.59,53,18.099,2.82,0.386,58.084403145839524,5.102951101933576e-06,28.59,2.82,5.102951101933576e-06,15799445.926387686,552621.4035112867,80.62379999999999
1879,RMJ014744.0+162745.2,26.9331823,16.4625657,0.401,88.42,111,58.149,7.896,0.751,56.830257207398844,5.448301530596539e-06,88.42,7.896,5.448301530596539e-06,128143480.32671337,1449258.994873483,698.16432
36251,RMJ014949.1+164918.7,27.4546452,16.8218509,0.4359,32.85,51,17.294,2.561,0.615,53.59443471716008,6.4959237163473e-06,32.85,2.561,6.4959237163473e-06,12951021.852101767,394247.2405510431,84.12885
24141,RMJ014930.5+170559.8,27.376964,17.0999557,0.2302,20.78,36,18.391,1.96,0.393,51.20654566104116,7.447723770279092e-06,20.78,1.96,7.447723770279092e-06,5468623.871703253,263167.65503865515,40.7288
27975,RMJ014534.8+165222.6,26.3950013,16.8729499,0.4238,35.06,49,25.88,3.105,0.617,52.07468060634311,7.081416771095e-06,35.06,3.105,7.081416771095e-06,15372813.593510153,438471.57996321033,108.8613
11680,RMJ014159.3+164819.5,25.4972104,16.8054237,0.1656,25.83,47,16.512,2.567,0.398,47.19280241498103,9.514209221702677e-06,25.83,2.567,9.514209221702677e-06,6969114.13812002,269806.9739883864,66.30561
7239,RMJ014334.6+165542.0,25.8943414,16.9283423,0.4326,59.12,78,34.56,5.365,0.673,41.891899828579476,1.3602221129979875e-05,59.12,5.365,1.3602221129979875e-05,23318162.303722914,394420.8779384796,317.1788
26973,RMJ014225.6+165527.2,25.6064967,16.9242179,0.4106,32.83,56,18.391,3.003,0.556,50.37384009367716,7.82320701154724e-06,32.83,3.003,7.82320701154724e-06,12602055.634534664,383857.9236836633,98.58849
5599,RMJ014441.0+172730.7,26.1710002,17.4585408,0.4136,65.22,105,40.975,5.915,0.648,50.78626400533135,7.63415902065702e-06,65.22,5.915,7.63415902065702e-06,50532913.835845,774807.0198688286,385.7763
17762,RMJ014708.4+174300.4,26.7852078,17.7167857,0.2491,25.89,60,18.703,2.563,0.392,66.3946966248946,3.41664477099839e-06,25.89,2.563,3.41664477099839e-06,19421413.242386874,750151.148798257,66.35607
11379,RMJ015323.3+172115.1,28.3471505,17.3542077,0.5589,104.76,68,54.005,7.961,1.827,178.00262371983416,1.7730492073168613e-07,104.76,7.961,1.7730492073168613e-07,4703729352.565887,44900051.09360336,833.99436
15359,RMJ015116.5+172626.3,27.8186603,17.4406406,0.4795,55.67,60,26.225,4.947,0.844,95.967733261027,1.131421140091416e-06,55.67,4.947,1.131421140091416e-06,243410238.89455384,4372377.2030636575,275.39949
40857,RMJ015619.1+181247.9,29.0795685,18.2132937,0.5113,38.97,43,21.11,2.851,0.785,132.18184967385415,4.329966392034937e-07,38.97,2.851,4.329966392034937e-07,256591991.57845,6584346.717435206,111.10347
9636,RMJ015706.7+182609.5,29.2778438,18.4359596,0.2068,24.61,51,21.159,2.452,0.382,61.91681368403929,4.212832607642043e-06,24.61,2.452,4.212832607642043e-06,14323787.726703642,582031.1957213995,60.34372
18306,RMJ014855.4+183130.1,27.2310176,18.5250353,0.4199,37.38,60,26.105,3.544,0.498,57.00905426978236,5.397199736701582e-06,37.38,3.544,5.397199736701582e-06,24545083.8328544,656636.8066574209,132.47472000000002
2846,RMJ015307.0+182549.8,28.2791025,18.4304944,0.2374,45.42,73,31.754,4.316,0.459,53.666584672152275,6.4697593466804165e-06,45.42,4.316,6.4697593466804165e-06,30299847.257932846,667103.6384397367,196.03272
40920,RMJ015034.5+185611.0,27.6437447,18.9363887,0.4102,28.07,55,22.21,2.666,0.484,66.97310944958004,3.3288836114863476e-06,28.07,2.666,3.3288836114863476e-06,22480395.452031534,800869.0934104573,74.83462
1857,RMJ020517.0+175611.1,31.3206301,17.9364043,0.2006,56.33,76,35.768,5.247,0.587,80.60311534897346,1.909609280120605e-06,56.33,5.247,1.909609280120605e-06,154776955.2006645,2747682.4995679827,295.56351
15031,RMJ015852.1+181137.6,29.7170511,18.1937853,0.1932,24.49,42,20.955,2.366,0.436,59.70908150403144,4.697630226761508e-06,24.49,2.366,4.697630226761508e-06,12334589.399971882,503658.2033471573,57.94334
833,RMJ020146.6+182552.6,30.4440096,18.4312835,0.1786,55.33,78,37.709,5.237,0.494,68.09011622654768,3.1677271983734674e-06,55.33,5.237,3.1677271983734674e-06,91473536.6570659,1653235.7971636706,289.76321
4404,RMJ020057.9+183554.6,30.2410496,18.5984998,0.4924,87.31,100,48.799,7.593,1.054,74.87199541870002,2.3825486473786716e-06,87.31,7.593,2.3825486473786716e-06,278250280.7358773,3186923.384902958,662.94483
33806,RMJ020529.3+191017.4,31.3721072,19.1715046,0.3449,22.0,53,18.651,2.101,0.42,127.7001007864026,4.802045601516506e-07,22.0,2.101,4.802045601516506e-07,96254812.71023938,4375218.759556335,46.222
14374,RMJ015807.3+182153.7,29.530492,18.3649296,0.2008,27.31,56,15.76,2.692,0.407,64.69280112411847,3.6934492163387957e-06,27.31,2.692,3.6934492163387957e-06,19905111.914027255,728857.9975843009,73.51852
38996,RMJ015615.6+184057.4,29.0651908,18.6826001,0.3573,22.98,49,16.589,2.242,0.414,92.97444464770442,1.2442545032414087e-06,22.98,2.242,1.2442545032414087e-06,41407252.18657611,1801882.1665176726,51.52116
15716,RMJ015744.6+190844.3,29.4357908,19.1456374,0.3917,36.83,71,22.216,3.501,0.47,53.227083344356664,6.631350649217618e-06,36.83,3.501,6.631350649217618e-06,19444278.67273356,527946.7464766104,128.94182999999998
21025,RMJ020305.5+193303.5,30.7729786,19.5509814,0.4746,50.06,37,22.88,3.371,0.965,118.76839771668524,5.968941292824354e-07,50.06,3.371,5.968941292824354e-07,282717238.6548145,5647567.6918660505,168.75226
28320,RMJ020006.8+192051.8,30.0281706,19.3477201,0.397,26.11,51,17.841,2.433,0.456,67.70391756814453,3.2222453282544677e-06,26.11,2.433,3.2222453282544677e-06,19714709.318676446,755063.5510791438,63.52562999999999
5044,RMJ015905.4+192753.6,29.7723458,19.4648976,0.4848,74.33,70,45.416,6.535,0.914,92.10796197324967,1.2797009166056433e-06,74.33,6.535,1.2797009166056433e-06,379578184.00913846,5106661.96702729,485.74655
45232,RMJ015331.0+193759.7,28.3791325,19.6332564,0.3835,24.17,46,16.58,2.08,0.466,64.88388785631393,3.6609129731442695e-06,24.17,2.08,3.6609129731442695e-06,13732530.756343335,568164.2844991037,50.2736
32333,RMJ015642.1+195443.2,29.1756249,19.9119992,0.3969,39.19,66,19.739,3.639,0.568,63.45158787780189,3.914465913042678e-06,39.19,3.639,3.914465913042678e-06,36432150.17528373,929628.7362920064,142.61240999999998
51915,RMJ015834.3+201757.5,29.6427964,20.2992951,0.3798,25.85,52,13.713,2.236,0.494,67.70391756814453,3.2222453282544677e-06,25.85,2.236,3.2222453282544677e-06,17937988.61097623,693926.0584516916,57.80060000000001
34162,RMJ020221.2+194758.0,30.5881486,19.7994318,0.4779,44.06,37,27.535,2.79,0.791,116.94706537920592,6.252187807339647e-07,44.06,2.79,6.252187807339647e-07,196615015.076309,4462437.927287993,122.9274
9873,RMJ020300.4+205211.2,30.7517288,20.8697688,0.1637,27.36,45,23.588,2.715,0.392,73.9837121335556,2.4694011452857832e-06,27.36,2.715,2.4694011452857832e-06,30081139.36522991,1099456.848144368,74.2824
8780,RMJ020148.4+210240.3,30.4516663,21.0445179,0.1954,26.58,51,22.946,2.638,0.39,61.91681368403929,4.212832607642043e-06,26.58,2.638,4.212832607642043e-06,16643917.888597438,626182.0123625824,70.11804
25873,RMJ020350.1+212203.9,30.9586616,21.3677562,0.4095,33.0,49,18.27,2.599,0.596,97.38066579496727,1.08288361246286e-06,33.0,2.599,1.08288361246286e-06,79202417.52013916,2400073.2581860353,85.76700000000001
27193,RMJ020345.9+214343.6,30.9412809,21.7287782,0.2636,20.63,39,14.084,1.947,0.397,87.74703619555122,1.4801394396021672e-06,20.63,1.947,1.4801394396021672e-06,27137044.6089836,1315416.6073186428,40.16661
25360,RMJ014143.5+170748.8,25.4311507,17.1302299,0.4747,38.13,52,17.316,3.072,0.829,87.51394806259043,1.4919977544144947e-06,38.13,3.072,1.4919977544144947e-06,78509072.58635083,2058984.3321885872,117.13536
34279,RMJ014022.6+171038.4,25.0940882,17.1773426,0.3381,22.43,50,15.833,2.199,0.403,70.53264371055634,2.849899287512324e-06,22.43,2.199,2.849899287512324e-06,17307127.383808192,771606.2141688894,49.32357
47304,RMJ014051.1+171227.5,25.2128196,17.2076286,0.5089,45.33,49,18.344,3.092,0.928,109.32514725457278,7.653142273703404e-07,45.33,3.092,7.653142273703404e-07,183140930.85868573,4040170.54618764,140.16036
15201,RMJ014237.3+171846.6,25.6555486,17.3129494,0.3748,30.0,72,18.862,2.825,0.496,64.86460864648154,3.6641782586710704e-06,30.0,2.825,3.6641782586710704e-06,23129333.241210066,770977.7747070022,84.75
13585,RMJ014230.2+175202.1,25.6256764,17.8672559,0.3746,36.14,79,19.122,3.433,0.486,60.14477644054538,4.5962776467014085e-06,36.14,3.433,4.5962776467014085e-06,26993282.289863367,746908.7517947805,124.06862
34737,RMJ014428.9+174415.8,26.1205361,17.7377223,0.4336,27.11,46,17.788,2.303,0.521,54.83726517729063,6.0641877239803135e-06,27.11,2.303,6.0641877239803135e-06,10295580.02518767,379770.5652964836,62.434329999999996
3972,RMJ014415.6+182753.9,26.0650666,18.4649687,0.161,34.13,59,27.87,3.325,0.423,58.90374551928603,4.892955504591674e-06,34.13,3.325,4.892955504591674e-06,23192986.30316695,679548.3827473469,113.48225000000001
22560,RMJ013849.3+175257.0,24.705339,17.8825082,0.3718,28.59,66,16.786,2.789,0.42,63.97803095733153,3.818628335076339e-06,28.59,2.789,3.818628335076339e-06,20881191.622542642,730366.9682596237,79.73751
35524,RMJ013753.7+175020.4,24.4738433,17.8389908,0.4495,53.63,56,26.97,3.986,1.106,73.3792262388813,2.5309328117510606e-06,53.63,3.986,2.5309328117510606e-06,84462605.64779706,1574913.4001080934,213.76918000000003
8009,RMJ013809.9+180809.6,24.5412363,18.1359882,0.1634,24.09,38,19.462,2.403,0.379,65.92411618692122,3.4903345127304474e-06,24.09,2.403,3.4903345127304474e-06,16585307.164359638,688472.6925844599,57.88827
4719,RMJ013954.8+181006.5,24.9785052,18.1684812,0.1642,34.51,58,27.203,3.36,0.424,63.92160849508138,3.828749168405361e-06,34.51,3.36,3.828749168405361e-06,30284982.09202187,877571.1994210916,115.9536
37859,RMJ013937.4+181656.6,24.905696,18.2823791,0.4101,34.05,70,25.501,3.19,0.523,43.27657046243167,1.2337906911205861e-05,34.05,3.19,1.2337906911205861e-05,8803721.79671308,258552.7693601492,108.61949999999999
65598,RMJ013856.2+182244.7,24.7343477,18.3790878,0.406,24.96,59,18.059,2.188,0.486,45.04819300248161,1.0938754486472804e-05,24.96,2.188,1.0938754486472804e-05,4992568.401414937,200022.77249258565,54.612480000000005
36744,RMJ013756.7+183829.4,24.4862214,18.6414942,0.4064,30.21,41,20.991,2.454,0.561,45.224525087637936,1.081130090980554e-05,30.21,2.454,1.081130090980554e-05,6857208.084252043,226984.70983952473,74.13534000000001
2193,RMJ014051.8+185317.3,25.215868,18.8881328,0.1752,32.02,52,22.394,3.142,0.399,48.516122504659265,8.756725743680942e-06,32.02,3.142,8.756725743680942e-06,11489093.406014258,358809.91274248145,100.60684
9651,RMJ014655.0+192116.6,26.7289885,19.3546073,0.434,57.64,87,31.254,5.178,0.731,82.48132978484365,1.7821039696200221e-06,57.64,5.178,1.7821039696200221e-06,167476154.63964048,2905554.383061077,298.45992
14230,RMJ015202.2+192400.8,28.0090095,19.4002111,0.2655,29.17,55,18.471,2.855,0.398,67.15417940759517,3.302028825742342e-06,29.17,2.855,3.302028825742342e-06,25220963.957295988,864619.9505415148,83.28035
10453,RMJ015108.7+193817.9,27.7863907,19.6382919,0.3894,43.42,77,32.532,4.076,0.492,61.03138445846726,4.398861970557058e-06,43.42,4.076,4.398861970557058e-06,40233115.106721066,926603.2958710517,176.97992
9793,RMJ014603.9+192135.1,26.5164117,19.359739,0.3604,32.56,91,26.204,3.131,0.44,68.08384156267215,3.1686031002694398e-06,32.56,3.131,3.1686031002694398e-06,32173597.25215542,988132.593739417,101.94536
3276,RMJ014627.2+192551.0,26.6135089,19.4308243,0.3568,52.68,119,39.657,4.921,0.47,80.01573936410969,1.9519726679968046e-06,52.68,4.921,1.9519726679968046e-06,132808355.4909819,2521039.39808242,259.23828000000003
24299,RMJ014438.6+192410.7,26.1610154,19.4029618,0.3977,28.21,49,18.362,2.64,0.478,55.959766419861054,5.70653283959353e-06,28.21,2.64,5.70653283959353e-06,13050726.613413256,462627.67151411757,74.4744
21845,RMJ014456.4+193216.1,26.2348588,19.5378055,0.2933,27.89,67,20.917,2.733,0.415,69.20216036454072,3.01745666944409e-06,27.89,2.733,3.01745666944409e-06,25260800.187080313,905729.6589128833,76.22337
40264,RMJ014323.9+192506.2,25.8497416,19.4183825,0.4105,30.16,56,18.718,2.522,0.591,46.29803256243913,1.0076562242999335e-05,30.16,2.522,1.0076562242999335e-05,7548558.542656245,250283.7713082309,76.06352
32041,RMJ014646.4+200045.3,26.6934902,20.012571,0.2559,30.51,63,25.808,2.892,0.51,70.9920765784389,2.7949263006675494e-06,30.51,2.892,2.7949263006675494e-06,31569676.8029002,1034732.1141560209,88.23492
5786,RMJ014751.8+200510.1,26.9658242,20.0861417,0.2757,42.44,110,38.391,4.016,0.467,59.21642809029816,4.815854728520195e-06,42.44,4.016,4.815854728520195e-06,35391233.6662971,833912.1976036074,170.43904
37339,RMJ013637.2+183017.2,24.1548362,18.504791,0.3815,26.12,73,18.206,2.502,0.453,47.79877060913385,9.15692843613854e-06,26.12,2.502,9.15692843613854e-06,7136917.193988567,273235.72718179814,65.35224
14688,RMJ013708.7+184953.7,24.2861124,18.8315764,0.3896,37.03,75,31.763,3.522,0.465,58.632323252329186,4.961222342606434e-06,37.03,3.522,4.961222342606434e-06,26287807.92184423,709905.6959720288,130.41966
22559,RMJ013734.4+190158.3,24.3934658,19.0328501,0.3872,35.56,61,24.383,3.351,0.506,60.152627109495675,4.594478266686622e-06,35.56,3.351,4.594478266686622e-06,25935819.71298238,729353.7602076035,119.16156000000001
34885,RMJ013446.1+185045.3,23.6919981,18.8459109,0.3279,21.44,60,16.855,2.07,0.399,87.65127307776169,1.4849961066939729e-06,21.44,2.07,1.4849961066939729e-06,29886138.96019188,1393943.0485164123,44.3808
49583,RMJ013603.5+191720.3,24.0144852,19.2889692,0.4657,32.13,51,14.285,2.573,0.646,87.51394806259043,1.4919977544144947e-06,32.13,2.573,1.4919977544144947e-06,55409258.998812914,1724533.4266670686,82.67049
16246,RMJ013850.4+185713.5,24.7098414,18.9537605,0.3877,41.39,65,24.884,3.865,0.533,53.417230315383534,6.560786446812057e-06,41.39,3.865,6.560786446812057e-06,24383105.790271826,589106.2041621606,159.97235
10648,RMJ013834.2+192519.3,24.6426612,19.4220144,0.4016,48.26,79,28.148,4.473,0.549,45.15338409856927,1.0862482393665288e-05,48.26,4.473,1.0862482393665288e-05,19872711.612024143,411784.326813596,215.86697999999998
17522,RMJ013848.1+195439.0,24.7002878,19.9108335,0.5273,67.45,43,28.772,5.765,1.471,129.74009695858015,4.579070663397561e-07,67.45,5.765,4.579070663397561e-07,849188140.0919093,12589890.883497544,388.84925
12565,RMJ013251.6+190947.7,23.2151016,19.1632582,0.5127,82.66,60,47.07,6.683,1.374,86.98287009425758,1.5194933342569714e-06,82.66,6.683,1.5194933342569714e-06,363553276.30978423,4398176.582504043,552.41678
24907,RMJ013338.7+194550.0,23.4113073,19.7638852,0.4648,44.69,49,25.456,3.922,0.817,96.34432657169285,1.1182053445277418e-06,44.69,3.922,1.1182053445277418e-06,156745968.75945407,3507405.879602911,175.27418
15714,RMJ013645.3+195251.7,24.1888425,19.8810364,0.3179,36.42,97,23.804,3.473,0.449,97.20388536818753,1.088802542171798e-06,36.42,3.473,1.088802542171798e-06,116170430.4507788,3189742.736155376,126.48666
4821,RMJ013610.0+200259.3,24.0416637,20.0497951,0.4903,86.82,78,49.605,7.415,1.115,89.46110545515714,1.3966809797554935e-06,86.82,7.415,1.3966809797554935e-06,460928665.4084027,5309014.805441175,643.7702999999999
4006,RMJ013534.6+203616.4,23.8941723,20.6045498,0.1776,31.77,47,21.377,3.109,0.407,63.92160849508138,3.828749168405361e-06,31.77,3.109,3.828749168405361e-06,25797701.97929629,812014.5413690994,98.77293
35025,RMJ014248.7+202430.5,25.70288,20.4084698,0.2736,20.13,46,12.3,1.876,0.389,62.55935582028519,4.084352301364172e-06,20.13,1.876,4.084352301364172e-06,9245989.86903918,459313.9527590253,37.76387999999999
23349,RMJ014344.9+204704.7,25.9370677,20.7846475,0.3693,32.8,68,24.338,3.105,0.493,82.01654431030352,1.8125733893061316e-06,32.8,3.105,1.8125733893061316e-06,56187518.034227975,1713034.0864093895,101.844
43546,RMJ014350.9+205430.6,25.9620028,20.9084884,0.2897,20.28,57,16.24,1.925,0.407,59.21642809029816,4.815854728520195e-06,20.28,1.925,4.815854728520195e-06,8106349.173866342,399721.35965810367,39.039
42149,RMJ014938.3+201043.3,27.4093959,20.1787028,0.2912,19.91,49,15.08,1.892,0.396,59.81807767759098,4.6719979430049765e-06,19.91,1.892,4.6719979430049765e-06,8062871.700617928,404965.9317236529,37.66972
27738,RMJ015045.7+202522.0,27.6902212,20.4227727,0.363,30.13,47,34.173,2.814,0.469,77.54040946653099,2.1449428724545866e-06,30.13,2.814,2.1449428724545866e-06,39528241.56243122,1311923.052188225,84.78582
1720,RMJ014745.2+203618.2,26.9383426,20.6050558,0.231,47.48,90,34.187,4.505,0.459,75.58051378865707,2.3161702570965316e-06,47.48,4.505,2.3161702570965316e-06,92349601.3924875,1945021.0908274536,213.89739999999998
20871,RMJ014943.2+210145.2,27.4297983,21.0292301,0.2806,24.15,53,19.929,2.336,0.429,44.749876560486456,1.1158979376894635e-05,24.15,2.336,1.1158979376894635e-05,5055516.109009892,209338.1411598299,56.41439999999999
9283,RMJ015742.4+213911.6,29.4266487,21.6532324,0.1724,23.91,39,18.678,2.376,0.392,63.1098908405009,3.978393283563901e-06,23.91,2.376,3.978393283563901e-06,14279674.217906542,597226.023333607,56.810159999999996
5465,RMJ015727.8+221947.0,29.3657073,22.3297196,0.2866,42.08,94,31.128,3.996,0.45,72.85481964802831,2.5859798569549353e-06,42.08,3.996,2.5859798569549353e-06,65024358.000221774,1545255.6558988064,168.15168
24971,RMJ014558.1+213413.0,26.4919149,21.5702813,0.2789,23.54,66,21.802,2.326,0.399,57.672449385321485,5.21308504921124e-06,23.54,2.326,5.21308504921124e-06,10503193.30744172,446184.93234671716,54.754039999999996
15552,RMJ014757.7+215955.6,26.9903388,21.9987821,0.2479,31.8,76,26.729,3.083,0.421,68.01370967701922,3.1784150630744055e-06,31.8,3.083,3.1784150630744055e-06,30845373.57596362,969980.3011309314,98.03940000000001
11026,RMJ014751.7+221752.6,26.9653772,22.2979478,0.2612,35.4,68,27.181,3.368,0.482,70.08825227988986,2.9044527006634765e-06,35.4,3.368,2.9044527006634765e-06,41049799.14899782,1159598.8460168876,119.2272
21344,RMJ014837.5+223221.6,27.1563403,22.5393406,0.4895,56.6,47,37.865,4.759,0.996,121.54897710312318,5.568600664080437e-07,56.6,4.759,5.568600664080437e-07,483711108.49709374,8546132.658959253,269.35940000000005
16290,RMJ015445.0+223524.5,28.6875714,22.5901526,0.5356,66.78,43,30.689,5.047,1.396,135.49762801377352,4.019804408152969e-07,66.78,5.047,4.019804408152969e-07,838445421.1663085,12555337.244179523,337.03866
58003,RMJ015114.2+223022.2,27.8092864,22.5061555,0.457,35.24,48,22.465,2.564,0.675,115.50458778490442,6.489366408848713e-07,35.24,2.564,6.489366408848713e-07,139236027.5369781,3951079.1015033512,90.35536
10802,RMJ015213.4+225221.0,28.0557192,22.8724952,0.4442,36.36,67,19.31,3.039,0.699,98.64155817323525,1.041886062219095e-06,36.36,3.039,1.041886062219095e-06,106055780.96001413,2916825.6589662856,110.49804
54893,RMJ014929.1+225622.2,27.3710895,22.9395107,0.4456,37.06,62,21.408,3.032,0.732,89.86296452590919,1.3780271531971398e-06,37.06,3.032,1.3780271531971398e-06,81541150.86869046,2200246.9203640167,112.36592
6860,RMJ014850.0+230145.0,27.2083981,23.0291542,0.2059,35.41,65,28.512,3.425,0.429,79.57024782029782,1.9849422138962066e-06,35.41,3.425,1.9849422138962066e-06,61099637.63728072,1725491.0374832174,121.27924999999998
26845,RMJ020723.4+213358.1,31.8474197,21.5661519,0.3947,31.19,61,17.717,2.875,0.505,91.711673631099,1.2963615557829428e-06,31.19,2.875,1.2963615557829428e-06,69171481.98354486,2217745.4948234963,89.67125
15939,RMJ020601.4+213739.8,31.5057642,21.6277319,0.5504,92.39,58,40.196,6.273,1.877,173.9026621864381,1.9014342333530176e-07,92.39,6.273,1.9014342333530176e-07,3048027956.1286263,32990885.98472374,579.56247
24208,RMJ020629.6+222015.4,31.6233811,22.3376104,0.4466,38.26,50,25.974,3.166,0.711,115.50458778490442,6.489366408848713e-07,38.26,3.166,6.489366408848713e-07,186660996.4184316,4878750.55981264,121.13116
31414,RMJ020816.8+222332.3,32.0698255,22.3923039,0.441,36.14,43,17.49,3.021,0.672,118.69418447139155,5.980144492022024e-07,36.14,3.021,5.980144492022024e-07,182569066.92748505,5051717.402531407,109.17894
36776,RMJ020727.0+223942.8,31.8625259,22.6619007,0.2747,22.2,54,16.235,2.162,0.412,101.14087815963356,9.665400174194308e-07,22.2,2.162,9.665400174194308e-07,49657954.28537536,2236844.7876295205,47.996399999999994
27123,RMJ020835.0+230515.6,32.1457914,23.0876553,0.4262,34.05,53,21.627,3.015,0.602,83.57033918598383,1.7133398080917465e-06,34.05,3.015,1.7133398080917465e-06,59918499.246416084,1759720.9763998853,102.66075
8036,RMJ020308.8+224401.9,30.7867127,22.7338576,0.1815,25.68,38,15.696,2.561,0.377,73.29008969892915,2.5401785262405286e-06,25.68,2.561,2.5401785262405286e-06,25890495.22331589,1008196.8544904941,65.76648
6508,RMJ020726.5+225347.4,31.8604621,22.896501,0.3463,42.82,102,37.751,4.045,0.455,107.51726514746828,8.045728495094767e-07,42.82,4.045,8.045728495094767e-07,215278082.15949482,5027512.427825661,173.2069
16881,RMJ020507.6+241755.7,31.2818263,24.2988176,0.4268,41.15,65,26.181,3.857,0.549,86.70537535914751,1.5341291848662962e-06,41.15,3.857,1.5341291848662962e-06,103456443.93293549,2514129.8647128916,158.71555
45609,RMJ020857.2+242511.5,32.2384231,24.4198634,0.5121,46.26,44,25.228,3.178,0.943,127.57697604927908,4.815962408947797e-07,46.26,3.178,4.815962408947797e-07,305264592.03015256,6598888.716605114,147.01427999999999
2266,RMJ020754.4+242140.4,31.9764781,24.3612332,0.368,72.24,130,54.283,6.608,0.552,87.60252912010634,1.4874763388940141e-06,72.24,6.608,1.4874763388940141e-06,320920681.2357995,4442423.605146727,477.36191999999994
25191,RMJ020741.1+244422.8,31.9212151,24.7396641,0.3726,33.43,55,25.33,3.181,0.473,94.28313177634017,1.1931581173729375e-06,33.43,3.181,1.1931581173729375e-06,89125513.58585925,2666033.909238985,106.34083
